,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
3,4,4,2022-10-25,@,WAS,L,99,120,36,88,.409,8,28,.286,19,25,.760,11,41,12,6,1,13,26,,44,85,.518,10,33,.303,22,26,.846,9,47,26,7,7,11,21,2023,DET
4,5,5,2022-10-26,,ATL,L,113,118,42,91,.462,14,32,.438,15,22,.682,10,40,23,4,6,13,25,,45,91,.495,8,22,.364,20,25,.800,10,46,22,6,12,12,20,2023,DET
5,6,6,2022-10-28,,ATL,L,112,136,37,86,.430,7,32,.219,31,38,.816,14,42,18,2,4,10,22,,55,97,.567,12,29,.414,14,18,.778,10,45,31,5,8,6,26,2023,DET
6,7,7,2022-10-30,,GSW,W,128,114,40,83,.482,14,33,.424,34,38,.895,12,47,24,4,3,15,25,,39,92,.424,12,39,.308,24,25,.960,13,42,23,8,4,14,24,2023,DET
7,8,8,2022-10-31,@,MIL,L,108,110,41,92,.446,8,29,.276,18,21,.857,13,43,19,9,3,12,24,,38,87,.437,11,40,.275,23,29,.793,14,50,20,5,5,16,21,2023,DET
8,9,9,2022-11-02,@,MIL,L,91,116,33,79,.418,11,31,.355,14,15,.933,2,35,18,7,3,21,22,,43,92,.467,10,38,.263,20,24,.833,15,52,24,17,5,16,16,2023,DET
9,10,10,2022-11-04,,CLE,L,88,112,31,83,.373,13,37,.351,13,15,.867,9,34,16,10,6,18,22,,44,81,.543,11,26,.423,13,16,.813,10,47,30,5,13,18,15,2023,DET
10,11,11,2022-11-07,,OKC,W,112,103,39,93,.419,9,33,.273,25,33,.758,16,58,20,6,9,14,19,,41,102,.402,10,33,.303,11,17,.647,16,46,23,9,11,10,26,2023,DET
11,12,12,2022-11-09,@,BOS,L,112,128,37,89,.416,7,33,.212,31,40,.775,15,48,15,7,3,10,19,,47,88,.534,18,46,.391,16,21,.762,8,43,31,5,4,12,25,2023,DET
12,13,13,2022-11-11,@,NYK,L,112,121,37,80,.463,7,31,.226,31,41,.756,12,43,22,6,6,15,23,,42,94,.447,10,40,.250,27,29,.931,16,47,23,7,3,11,31,2023,DET
13,14,14,2022-11-12,,BOS,L,108,117,37,89,.416,16,38,.421,18,21,.857,11,50,23,4,3,14,23,,39,91,.429,18,48,.375,21,24,.875,9,42,27,6,4,7,17,2023,DET
14,15,15,2022-11-14,,TOR,L,111,115,35,77,.455,10,31,.323,31,43,.721,11,39,23,8,2,19,23,,40,82,.488,8,27,.296,27,28,.964,12,42,27,7,8,17,27,2023,DET
15,16,16,2022-11-17,@,LAC,L,91,96,33,88,.375,6,31,.194,19,24,.792,10,43,15,9,7,12,26,,33,81,.407,11,30,.367,19,24,.792,10,51,17,1,1,18,21,2023,DET
16,17,17,2022-11-18,@,LAL,L,121,128,43,92,.467,11,34,.324,24,32,.750,10,37,27,9,4,11,30,,43,78,.551,7,20,.350,35,40,.875,7,44,29,2,7,16,24,2023,DET
17,18,18,2022-11-20,@,SAC,L,129,137,47,89,.528,15,29,.517,20,23,.870,10,35,20,4,3,12,24,,47,85,.553,12,35,.343,31,35,.886,8,41,29,4,0,11,18,2023,DET
18,19,19,2022-11-22,@,DEN,W,110,108,45,88,.511,8,28,.286,12,14,.857,12,40,27,7,5,16,24,,43,86,.500,5,19,.263,17,26,.654,15,42,28,7,8,17,21,2023,DET
19,20,20,2022-11-23,@,UTA,W,125,116,44,89,.494,12,24,.500,25,27,.926,8,38,24,9,2,7,20,,41,83,.494,18,41,.439,16,19,.842,7,38,31,4,7,15,21,2023,DET
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,DET
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,DET
22,21,21,2022-11-25,@,PHO,L,102,108,39,92,.424,9,26,.346,15,16,.938,19,49,21,6,3,18,22,,42,87,.483,7,29,.241,17,26,.654,11,43,25,7,7,13,18,2023,DET
23,22,22,2022-11-27,,CLE,L,94,102,36,79,.456,8,28,.286,14,26,.538,7,36,14,9,6,13,26,,33,77,.429,8,28,.286,28,33,.848,10,41,14,3,4,14,20,2023,DET
24,23,23,2022-11-29,,NYK,L,110,140,42,83,.506,13,39,.333,13,20,.650,7,30,28,7,4,16,17,,54,96,.563,16,35,.457,16,21,.762,17,51,31,9,1,14,19,2023,DET
25,24,24,2022-12-01,,DAL,W,131,125,51,94,.543,15,35,.429,14,24,.583,13,52,29,9,0,13,26,,46,86,.535,19,46,.413,14,29,.483,4,30,25,8,7,13,24,2023,DET
26,25,25,2022-12-04,,MEM,L,112,122,37,84,.440,13,35,.371,25,30,.833,8,39,26,7,7,14,24,,43,92,.467,15,35,.429,21,29,.724,12,46,28,9,5,13,21,2023,DET
27,26,26,2022-12-06,@,MIA,W,116,96,43,87,.494,19,41,.463,11,15,.733,9,40,27,8,1,12,19,,33,77,.429,10,32,.313,20,26,.769,7,40,21,7,2,15,20,2023,DET
28,27,27,2022-12-07,@,NOP,L,98,104,35,90,.389,15,42,.357,13,16,.813,8,42,17,5,1,12,23,,39,85,.459,8,27,.296,18,23,.783,10,50,21,8,9,18,21,2023,DET
29,28,28,2022-12-09,@,MEM,L,103,114,36,90,.400,11,35,.314,20,27,.741,13,47,23,6,7,19,29,,44,91,.484,9,32,.281,17,32,.531,12,48,30,11,8,14,19,2023,DET
30,29,29,2022-12-11,,LAL,L,117,124,43,93,.462,17,45,.378,14,17,.824,10,40,28,9,3,12,19,,46,84,.548,11,26,.423,21,27,.778,6,42,31,8,4,11,14,2023,DET
31,30,30,2022-12-14,@,CHO,W,141,134,48,93,.516,18,40,.450,27,36,.750,12,52,25,0,8,15,29,,47,114,.412,17,51,.333,23,29,.793,17,52,21,7,6,5,29,2023,DET
32,31,31,2022-12-16,,SAC,L,113,122,39,85,.459,10,29,.345,25,31,.806,14,46,22,7,1,16,26,,43,82,.524,12,31,.387,24,29,.828,4,33,30,8,1,13,25,2023,DET
33,32,32,2022-12-18,,BRK,L,121,124,42,88,.477,8,30,.267,29,34,.853,11,41,20,9,2,8,19,,44,80,.550,15,29,.517,21,23,.913,4,35,26,5,8,13,24,2023,DET
34,33,33,2022-12-20,,UTA,L,111,126,41,81,.506,9,25,.360,20,27,.741,9,43,22,6,1,14,19,,47,93,.505,20,46,.435,12,19,.632,12,43,27,7,5,12,22,2023,DET
35,34,34,2022-12-21,@,PHI,L,93,113,31,79,.392,6,23,.261,25,34,.735,11,46,15,6,1,22,15,,41,93,.441,11,37,.297,20,22,.909,13,49,27,8,7,12,23,2023,DET
36,35,35,2022-12-23,@,ATL,L,105,130,37,90,.411,9,33,.273,22,29,.759,9,43,17,7,3,14,19,,49,92,.533,12,34,.353,20,24,.833,8,48,30,10,8,8,20,2023,DET
37,36,36,2022-12-26,,LAC,L,131,142,44,100,.440,16,34,.471,27,34,.794,16,45,32,10,4,17,23,,49,91,.538,19,44,.432,25,29,.862,10,48,25,13,3,19,24,2023,DET
38,37,37,2022-12-28,,ORL,W,121,101,36,80,.450,18,42,.429,31,40,.775,11,49,25,7,4,13,25,,35,85,.412,5,22,.227,26,34,.765,15,47,24,5,5,13,26,2023,DET
39,38,38,2022-12-30,@,CHI,L,118,132,41,86,.477,17,39,.436,19,24,.792,13,35,28,8,1,14,16,,53,92,.576,12,27,.444,14,15,.933,12,38,21,10,4,13,20,2023,DET
40,39,39,2022-12-31,@,MIN,W,116,104,43,89,.483,10,27,.370,20,28,.714,15,52,21,6,6,14,22,,36,83,.434,10,34,.294,22,26,.846,9,39,17,6,5,15,22,2023,DET
41,40,40,2023-01-02,@,POR,L,106,135,34,82,.415,6,18,.333,32,41,.780,9,45,16,8,4,21,27,,48,84,.571,14,31,.452,25,35,.714,6,44,29,16,6,18,27,2023,DET
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,DET
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,DET
44,41,41,2023-01-04,@,GSW,W,122,119,45,92,.489,16,36,.444,16,23,.696,11,41,29,9,1,8,11,,45,87,.517,15,40,.375,14,15,.933,9,40,31,3,4,14,20,2023,DET
45,42,42,2023-01-06,@,SAS,L,109,121,44,93,.473,11,31,.355,10,17,.588,15,37,23,11,0,15,22,,45,81,.556,9,24,.375,22,26,.846,7,44,27,8,4,17,16,2023,DET
46,43,43,2023-01-08,,PHI,L,111,123,44,87,.506,8,23,.348,15,18,.833,10,43,25,9,2,23,20,,46,94,.489,11,37,.297,20,23,.870,14,44,24,12,5,13,17,2023,DET
47,44,44,2023-01-10,@,PHI,L,116,147,36,89,.404,14,39,.359,30,36,.833,3,26,23,9,5,11,22,,54,89,.607,11,31,.355,28,30,.933,10,55,36,7,8,18,29,2023,DET
48,45,45,2023-01-11,,MIN,W,135,118,48,80,.600,17,32,.531,22,28,.786,7,38,30,10,7,16,20,,43,88,.489,16,33,.485,16,21,.762,13,36,22,7,2,18,22,2023,DET
49,46,46,2023-01-13,,NOP,L,110,116,43,90,.478,7,30,.233,17,24,.708,7,42,20,7,3,13,23,,42,86,.488,11,31,.355,21,30,.700,8,48,29,7,3,16,21,2023,DET
50,47,47,2023-01-15,,NYK,L,104,117,37,83,.446,18,44,.409,12,15,.800,9,38,23,4,4,11,22,,40,88,.455,12,30,.400,25,31,.806,18,52,17,3,6,6,12,2023,DET
51,48,48,2023-01-19,,CHI,L,108,126,39,97,.402,8,34,.235,22,27,.815,17,49,25,7,3,15,15,,50,92,.543,7,23,.304,19,21,.905,11,48,23,11,8,14,17,2023,DET
52,49,49,2023-01-23,,MIL,L,130,150,43,87,.494,13,32,.406,31,40,.775,11,41,26,10,3,20,21,,55,98,.561,23,52,.442,17,24,.708,13,50,38,11,6,18,27,2023,DET
53,50,50,2023-01-26,@,BRK,W,130,122,48,95,.505,11,27,.407,23,26,.885,15,48,27,12,5,11,22,,43,94,.457,13,38,.342,23,27,.852,15,40,24,5,6,16,23,2023,DET
54,51,51,2023-01-28,,HOU,L,114,117,38,83,.458,14,38,.368,24,31,.774,8,35,23,10,5,16,25,,44,92,.478,8,27,.296,21,27,.778,16,48,20,8,4,17,20,2023,DET
55,52,52,2023-01-30,@,DAL,L,105,111,36,79,.456,14,39,.359,19,27,.704,9,40,18,9,6,14,31,,39,79,.494,10,34,.294,23,33,.697,9,40,17,6,1,10,18,2023,DET
56,53,53,2023-02-03,,CHO,W,118,112,44,86,.512,14,32,.438,16,23,.696,12,51,27,7,3,22,22,,40,90,.444,9,34,.265,23,30,.767,8,37,22,16,2,13,20,2023,DET
57,54,54,2023-02-04,,PHO,L,100,116,35,81,.432,16,42,.381,14,22,.636,9,30,23,8,2,16,27,,42,75,.560,11,23,.478,21,31,.677,10,46,34,10,2,16,23,2023,DET
58,55,55,2023-02-06,,BOS,L,99,111,37,87,.425,9,33,.273,16,21,.762,9,42,22,9,6,9,20,,39,83,.470,16,37,.432,17,21,.810,10,51,25,2,5,11,22,2023,DET
59,56,56,2023-02-08,@,CLE,L,85,113,30,81,.370,8,32,.250,17,18,.944,9,32,19,8,6,13,21,,43,87,.494,6,26,.231,21,25,.840,13,50,30,8,4,10,16,2023,DET
60,57,57,2023-02-10,,SAS,W,138,131,46,107,.430,7,37,.189,39,49,.796,21,62,29,6,5,15,29,,45,107,.421,14,42,.333,27,34,.794,13,51,21,7,3,17,32,2023,DET
61,58,58,2023-02-12,@,TOR,L,118,119,40,79,.506,13,34,.382,25,32,.781,6,32,25,3,4,16,26,,42,87,.483,11,30,.367,24,36,.667,13,40,21,5,8,8,26,2023,DET
62,59,59,2023-02-15,@,BOS,L,109,127,43,84,.512,11,29,.379,12,16,.750,6,35,24,6,4,14,16,,49,92,.533,21,45,.467,8,10,.800,8,43,30,10,5,11,18,2023,DET
63,60,60,2023-02-23,@,ORL,L,106,108,37,81,.457,17,34,.500,15,19,.789,6,45,22,5,7,19,25,,39,95,.411,12,31,.387,18,23,.783,12,46,27,7,6,12,19,2023,DET
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,DET
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,DET
66,61,61,2023-02-25,,TOR,L,91,95,38,94,.404,6,24,.250,9,14,.643,17,62,26,4,5,13,27,,33,88,.375,7,26,.269,22,34,.647,10,46,22,9,5,8,18,2023,DET
67,62,62,2023-02-27,@,CHO,L,106,117,42,92,.457,3,26,.115,19,27,.704,10,39,18,12,3,9,18,,43,83,.518,13,26,.500,18,22,.818,7,46,24,8,3,16,22,2023,DET
68,63,63,2023-03-01,,CHI,L,115,117,39,78,.500,14,35,.400,23,28,.821,7,40,23,8,2,16,23,,41,85,.482,12,27,.444,23,31,.742,10,40,27,9,4,15,22,2023,DET
69,64,64,2023-03-04,@,CLE,L,90,114,33,81,.407,6,24,.250,18,25,.720,12,49,19,5,7,23,15,,45,91,.495,14,34,.412,10,18,.556,8,39,29,14,8,11,18,2023,DET
70,65,65,2023-03-06,,POR,L,104,110,40,86,.465,10,32,.313,14,20,.700,16,52,30,9,6,16,21,,38,78,.487,15,33,.455,19,25,.760,5,38,28,7,6,11,17,2023,DET
71,66,66,2023-03-07,,WAS,L,117,119,43,84,.512,13,30,.433,18,22,.818,10,30,29,6,3,11,16,,47,81,.580,12,25,.480,13,17,.765,9,37,27,9,5,14,20,2023,DET
72,67,67,2023-03-09,,CHO,L,103,113,40,89,.449,7,21,.333,16,20,.800,17,48,20,5,4,19,22,,43,86,.500,8,24,.333,19,32,.594,13,44,24,11,9,12,18,2023,DET
73,68,68,2023-03-11,,IND,L,115,121,43,94,.457,11,34,.324,18,27,.667,12,42,25,7,7,12,24,,43,93,.462,9,35,.257,26,34,.765,18,58,24,7,6,14,20,2023,DET
74,69,69,2023-03-13,,IND,W,117,97,48,100,.480,14,36,.389,7,10,.700,19,52,28,10,5,14,21,,36,86,.419,10,34,.294,15,24,.625,13,42,23,7,5,14,15,2023,DET
75,70,70,2023-03-14,@,WAS,L,97,117,38,99,.384,10,34,.294,11,12,.917,19,44,18,8,3,11,19,,44,85,.518,7,32,.219,22,22,1.000,10,48,24,9,9,13,12,2023,DET
76,71,71,2023-03-16,,DEN,L,100,119,39,85,.459,12,27,.444,10,18,.556,13,37,24,8,3,17,20,,47,89,.528,8,24,.333,17,25,.680,13,47,29,9,7,9,15,2023,DET
77,72,72,2023-03-19,,MIA,L,100,112,38,82,.463,10,32,.313,14,17,.824,9,39,26,4,2,11,20,,38,79,.481,13,39,.333,23,25,.920,8,42,33,4,4,10,17,2023,DET
78,73,73,2023-03-21,@,ATL,L,107,129,37,91,.407,13,40,.325,20,24,.833,9,35,20,8,2,9,26,,44,95,.463,14,38,.368,27,36,.750,21,61,26,5,6,9,20,2023,DET
79,74,74,2023-03-24,@,TOR,L,97,118,34,73,.466,6,25,.240,23,30,.767,8,39,23,8,4,22,18,,41,92,.446,13,37,.351,23,29,.793,15,46,25,12,9,11,24,2023,DET
80,75,75,2023-03-27,,MIL,L,117,126,41,92,.446,7,24,.292,28,36,.778,14,47,22,5,0,10,20,,45,95,.474,14,45,.311,22,26,.846,15,50,28,5,4,8,23,2023,DET
81,76,76,2023-03-29,@,OKC,L,106,107,40,80,.500,16,33,.485,10,14,.714,10,42,27,1,3,17,22,,39,87,.448,10,29,.345,19,25,.760,10,38,19,7,3,9,18,2023,DET
82,77,77,2023-03-31,@,HOU,L,115,121,43,89,.483,11,35,.314,18,27,.667,13,40,24,7,7,12,28,,38,83,.458,11,31,.355,34,45,.756,14,46,18,9,5,12,24,2023,DET
83,78,78,2023-04-02,@,ORL,L,102,128,32,78,.410,9,33,.273,29,36,.806,9,38,22,4,1,16,29,,43,75,.573,17,33,.515,25,40,.625,7,41,30,11,6,14,26,2023,DET
84,79,79,2023-04-04,,MIA,L,105,118,36,73,.493,11,28,.393,22,27,.815,6,35,21,5,2,14,22,,41,80,.513,13,36,.361,23,26,.885,5,33,26,12,2,7,18,2023,DET
85,80,80,2023-04-05,,BRK,L,108,123,41,84,.488,13,28,.464,13,14,.929,9,34,27,5,3,14,18,,45,86,.523,17,43,.395,16,23,.696,11,38,36,6,7,11,12,2023,DET
86,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,DET
87,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,DET
88,81,81,2023-04-07,@,IND,W,122,115,44,90,.489,13,31,.419,21,26,.808,10,42,24,12,6,13,24,,41,83,.494,11,31,.355,22,28,.786,9,42,29,7,3,19,22,2023,DET
89,82,82,2023-04-09,@,CHI,L,81,103,31,85,.365,9,33,.273,10,13,.769,15,59,20,1,3,24,16,,40,95,.421,6,30,.200,17,22,.773,11,48,21,15,7,3,16,2023,DET
0,1,1,2022-10-19,,CHI,L,108,116,37,80,.463,12,28,.429,22,28,.786,8,46,21,6,2,19,24,,41,93,.441,13,36,.361,21,28,.750,12,46,23,12,6,14,26,2023,MIA
1,2,2,2022-10-21,,BOS,L,104,111,42,92,.457,8,26,.308,12,15,.800,11,36,23,8,3,9,18,,41,79,.519,14,33,.424,15,15,1.000,12,43,17,4,11,19,23,2023,MIA
2,3,3,2022-10-22,,TOR,W,112,109,38,76,.500,11,30,.367,25,27,.926,6,44,28,2,2,15,26,,37,87,.425,14,39,.359,21,28,.750,8,37,24,9,5,6,25,2023,MIA
3,4,4,2022-10-24,,TOR,L,90,98,29,83,.349,8,34,.235,24,27,.889,8,46,19,5,3,12,15,,34,86,.395,14,32,.438,16,20,.800,10,52,22,6,6,12,22,2023,MIA
4,5,5,2022-10-26,@,POR,W,119,98,44,87,.506,15,38,.395,16,19,.842,15,46,34,13,2,16,22,,34,78,.436,12,37,.324,18,26,.692,11,38,20,9,4,19,17,2023,MIA
5,6,6,2022-10-27,@,GSW,L,110,123,39,88,.443,14,43,.326,18,22,.818,8,31,25,16,5,12,15,,46,92,.500,18,46,.391,13,15,.867,16,50,30,4,2,19,13,2023,MIA
6,7,7,2022-10-29,@,SAC,L,113,119,38,89,.427,11,28,.393,26,31,.839,9,34,18,7,3,8,25,,42,76,.553,14,31,.452,21,29,.724,6,43,27,1,6,20,29,2023,MIA
7,8,8,2022-11-01,,GSW,W,116,109,40,88,.455,16,42,.381,20,20,1.000,9,39,32,7,3,15,16,,39,84,.464,18,49,.367,13,17,.765,10,41,31,8,5,20,22,2023,MIA
8,9,9,2022-11-02,,SAC,W,110,107,44,89,.494,11,34,.324,11,13,.846,9,46,27,5,5,11,20,,41,86,.477,13,36,.361,12,14,.857,4,39,29,4,3,12,18,2023,MIA
9,10,10,2022-11-04,@,IND,L,99,101,31,81,.383,11,39,.282,26,26,1.000,8,42,17,10,2,19,22,,37,80,.463,12,39,.308,15,23,.652,5,42,28,7,5,19,19,2023,MIA
10,11,11,2022-11-07,,POR,L,107,110,40,84,.476,14,39,.359,13,15,.867,5,32,28,11,2,10,18,,38,72,.528,16,37,.432,18,21,.857,4,37,27,7,2,18,16,2023,MIA
11,12,12,2022-11-10,,CHO,W,117,112,39,90,.433,10,36,.278,29,36,.806,8,38,21,9,1,10,25,,43,88,.489,14,39,.359,12,20,.600,8,50,23,4,2,20,30,2023,MIA
12,13,13,2022-11-12,,CHO,W,132,115,49,93,.527,16,41,.390,18,21,.857,9,46,32,7,5,12,19,,46,90,.511,9,31,.290,14,16,.875,4,37,25,4,3,12,21,2023,MIA
13,14,14,2022-11-14,,PHO,W,113,112,38,83,.458,15,33,.455,22,25,.880,17,42,23,6,4,14,10,,48,99,.485,14,36,.389,2,4,.500,20,45,22,9,4,11,22,2023,MIA
14,15,15,2022-11-16,@,TOR,L,104,112,36,66,.545,13,35,.371,19,22,.864,4,23,19,5,4,23,20,,44,86,.512,7,26,.269,17,22,.773,16,42,23,5,3,14,23,2023,MIA
15,16,16,2022-11-18,@,WAS,L,106,107,35,98,.357,11,43,.256,25,32,.781,10,53,23,6,4,9,15,,41,96,.427,15,46,.326,10,14,.714,8,54,33,6,4,15,25,2023,MIA
16,17,17,2022-11-20,@,CLE,L,87,113,31,80,.388,6,31,.194,19,22,.864,11,30,17,6,3,16,16,,44,83,.530,13,37,.351,12,16,.750,13,49,31,7,1,19,23,2023,MIA
17,18,18,2022-11-21,@,MIN,L,101,105,35,90,.389,11,38,.289,20,30,.667,12,46,26,9,5,15,20,,37,85,.435,14,47,.298,17,20,.850,6,40,30,9,6,18,25,2023,MIA
18,19,19,2022-11-23,,WAS,W,113,105,39,93,.419,16,41,.390,19,22,.864,14,53,20,7,5,12,18,,42,89,.472,10,38,.263,11,19,.579,7,43,27,7,5,14,20,2023,MIA
19,20,20,2022-11-25,,WAS,W,110,107,42,89,.472,7,26,.269,19,23,.826,10,47,24,5,5,10,19,,40,93,.430,11,39,.282,16,20,.800,13,45,27,7,9,12,18,2023,MIA
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,MIA
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2023,MIA
22,21,21,2022-11-27,@,ATL,W,106,98,40,82,.488,9,33,.273,17,19,.895,6,46,28,8,5,12,16,,35,88,.398,10,36,.278,18,19,.947,8,42,24,6,3,9,12,2023,MIA
23,22,22,2022-11-30,@,BOS,L,121,134,47,90,.522,18,40,.450,9,9,1.000,9,32,25,8,3,15,21,,46,83,.554,22,45,.489,20,23,.870,11,41,32,7,0,17,18,2023,MIA
24,23,23,2022-12-02,@,BOS,W,120,116,48,101,.475,11,35,.314,13,18,.722,12,50,19,11,3,16,24,,40,87,.460,15,45,.333,21,28,.750,7,48,26,6,2,20,18,2023,MIA
25,24,24,2022-12-05,@,MEM,L,93,101,31,79,.392,14,40,.350,17,22,.773,9,45,23,7,3,16,11,,42,90,.467,8,32,.250,9,9,1.000,4,41,23,10,5,11,14,2023,MIA
26,25,25,2022-12-06,,DET,L,96,116,33,77,.429,10,32,.313,20,26,.769,7,40,21,7,2,15,20,,43,87,.494,19,41,.463,11,15,.733,9,40,27,8,1,12,19,2023,MIA
27,26,26,2022-12-08,,LAC,W,115,110,46,90,.511,12,32,.375,11,14,.786,7,43,24,11,1,8,20,,37,80,.463,17,36,.472,19,21,.905,7,43,24,3,3,16,16,2023,MIA
28,27,27,2022-12-10,,SAS,L,111,115,39,81,.481,13,34,.382,20,28,.714,5,32,26,5,3,10,22,,42,78,.538,7,21,.333,24,31,.774,9,46,24,8,4,18,21,2023,MIA
29,28,28,2022-12-12,@,IND,W,87,82,32,83,.386,9,34,.265,14,18,.778,9,48,23,7,2,13,17,,28,79,.354,11,39,.282,15,20,.750,8,45,16,7,11,15,18,2023,MIA
30,29,29,2022-12-14,@,OKC,W,110,108,37,86,.430,24,56,.429,12,15,.800,7,39,25,9,1,14,21,,41,82,.500,9,24,.375,17,23,.739,7,44,26,7,4,14,16,2023,MIA
31,30,30,2022-12-15,@,HOU,W,111,108,39,88,.443,16,47,.340,17,23,.739,14,40,21,10,6,14,19,,44,94,.468,9,33,.273,11,17,.647,18,51,22,10,4,14,19,2023,MIA
32,31,31,2022-12-17,@,SAS,W,111,101,42,82,.512,11,30,.367,16,23,.696,8,40,25,14,3,12,27,,33,77,.429,10,27,.370,25,33,.758,7,38,29,8,3,17,19,2023,MIA
33,32,32,2022-12-20,,CHI,L,103,113,38,81,.469,15,44,.341,12,17,.706,9,35,26,9,0,13,16,,40,73,.548,13,31,.419,20,24,.833,5,39,24,7,0,16,16,2023,MIA
34,33,33,2022-12-23,,IND,L,108,111,41,95,.432,13,33,.394,13,14,.929,13,38,23,7,3,10,13,,40,83,.482,21,47,.447,10,14,.714,9,43,26,5,6,16,23,2023,MIA
35,34,34,2022-12-26,,MIN,W,113,110,47,102,.461,13,49,.265,6,8,.750,13,40,27,9,3,9,17,,43,79,.544,15,34,.441,9,14,.643,8,44,31,4,3,22,14,2023,MIA
36,35,35,2022-12-28,,LAL,W,112,98,44,92,.478,11,35,.314,13,16,.813,10,37,20,14,4,5,15,,37,77,.481,13,36,.361,11,15,.733,8,44,25,2,4,24,16,2023,MIA
37,36,36,2022-12-30,@,DEN,L,119,124,39,87,.448,14,35,.400,27,30,.900,11,36,21,13,4,14,19,,45,76,.592,17,28,.607,17,22,.773,5,36,34,6,1,20,19,2023,MIA
38,37,37,2022-12-31,@,UTA,W,126,123,45,89,.506,13,39,.333,23,30,.767,10,37,32,10,1,12,32,,35,81,.432,17,40,.425,36,44,.818,16,49,23,6,3,16,23,2023,MIA
39,38,38,2023-01-02,@,LAC,W,110,100,39,85,.459,12,36,.333,20,24,.833,12,48,22,7,2,11,23,,29,67,.433,12,29,.414,30,34,.882,3,34,19,7,1,15,18,2023,MIA
40,39,39,2023-01-04,@,LAL,L,109,112,43,95,.453,8,29,.276,15,21,.714,14,43,24,9,4,13,20,,40,81,.494,8,27,.296,24,30,.800,9,42,20,10,4,17,18,2023,MIA
41,40,40,2023-01-06,@,PHO,W,104,96,33,78,.423,12,38,.316,26,31,.839,5,37,19,10,3,12,14,,34,82,.415,6,23,.261,22,25,.880,8,44,22,5,2,14,20,2023,MIA
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2023,MIA
